epoch,train_mse,val_mse
1,0.09550310470397629,0.1254285105611284
2,0.024720922034953016,0.22612149205716084
3,0.02156282313046063,0.8132132595156668
4,0.021499971624533865,0.23794203068107375
5,0.02204129262457476,0.1376216521731561
6,0.02289452157107208,0.3504555936899368
7,0.02331436341037563,0.36973490063050146
8,0.02424013561412769,0.2527378020480596
9,0.02509037919172609,0.28401538001126225
10,0.026113029238282792,0.3642643685403147
11,0.026951486478059478,0.2746492234038032
